rating,text,name,sentiment,clean_text,cluster
5,"I find it easy to use, but the kindle does not come with instructions, so you have to find your way around.","All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,find easy use kindle come instructions find way around,3
5,"I love my kindles. This is the 4th one. The others I wore out. I enjoy this one the most . Easier researching things , lot more options etc","All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,love kindles 4th one others wore enjoy one easier researching things lot options etc,3
5,This tablet is not only a great price but exactly what I needed for quick Internet access and to download books !,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,tablet great price exactly needed quick internet access download books,3
5,I got myself 1 of these tablets and so far I love the way it works You can enlarge the print and change the lighting to make it easier to read. The only thing with it is you must have an Amazon account to use it.,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,got 1 tablets far love way works enlarge print change lighting make easier read thing must amazon account use,3
4,"This is a gift to my wife for xmas, don't know yet if she likes it but I can't see why she wouldn't","All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,gift wife xmas dont know yet likes cant see wouldnt,3
4,It's great to some extent but I was expecting more. It's unfortunate that it does not work with lots of apps. Perhaps I'm not using them correctly. I'm still learning.,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",positive,great extent expecting unfortunate work lots apps perhaps im using correctly im still learning,3
5,I got the kindle fire hd8 for my daughter for Christmas and she loves it very much,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,got kindle fire hd8 daughter christmas loves much,3
4,A gift to my 3 year old grandson. Great graphics and sound.,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,gift 3 year old grandson great graphics sound,3
5,"I love my Kindle. I won't be without one. I've even bought an extra one, just in case. I believe it's the best tablet on the market.","All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,love kindle wont without one ive even bought extra one case believe best tablet market,3
5,"GREAT MEMORY,GREAT MOVIES,GREAT READING, GREAT GAMES,DO I HAVE TO SAY MORE","All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",positive,great memorygreat moviesgreat reading great gamesdo say,3
5,One of the best inexpensive tablets on the market. Great for the casual user,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,one best inexpensive tablets market great casual user,3
2,"""You can not block Bing and it shows """"trending now"""" News content. This can not be deleted or blocked. It also types ahead and adds content.""","Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",negative,block bing shows trending news content deleted blocked also types ahead adds content,3
5,"Great pad to give the little ones a headstart to the world of tech. Very sturdy cover, nice size for little hands to grip. Very reasonable price. Great buy !!","Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",positive,great pad give little ones headstart world tech sturdy cover nice size little hands grip reasonable price great buy,3
4,I had a very small nano and needed to have more space for songs that are just coming out and so far I love it. Didn't really need the bigger one because I have a phone that will do most of those things.,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,small nano needed space songs coming far love didnt really need bigger one phone things,3
5,Nice price for the new model with Alexa built in and expandable storage!,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,nice price new model alexa built expandable storage,3
2,"If you shop on Amazon all the time, this will help make it easier still. Lots of ads pop up, and you can't use apps from non-Amazon sources unless you root it, and that is complicated. This is not a realistic alternative to an iPad or Galaxy Note. If you just want to a device to shop on Amazon with, you'll love it.","All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",negative,shop amazon time help make easier still lots ads pop cant use apps nonamazon sources unless root complicated realistic alternative ipad galaxy note want device shop amazon youll love,3
5,Great gift for a younger person who wants a tablet,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,great gift younger person wants tablet,3
5,I bought this tablet because it was very inexpensive and the right size and fit for my daughter...,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",positive,bought tablet inexpensive right size fit daughter,3
4,It was a good buy and tried this for a day. It was fast and experience was good.,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,good buy tried day fast experience good,2
5,Through all of my research this was the best value for what I was looking for in an e-reader with additional options I was not sure I would use or not. Turns I do because of the ease of usage.,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",positive,research best value looking ereader additional options sure would use turns ease usage,3
5,My friend is enjoying getting acquainted with her first ever electronic device. It is just what she needed to get into the digital age. She is an older woman and is excited about all she can do on her Kindlefire.,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,friend enjoying getting acquainted first ever electronic device needed get digital age older woman excited kindlefire,3
5,I love this tablet because I could control my children his time with it it's working out really great,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",positive,love tablet could control children time working really great,3
4,So it is working great. She loves the learning games,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",positive,working great loves learning games,3
4,Definitely a good product children of all ages in elementary school.,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",positive,definitely good product children ages elementary school,3
5,I bought this for my 6 year old and it's perfect. Faster & clearer than older versions.,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,bought 6 year old perfect faster clearer older versions,3
2,"I am disappointed that this is not more toddler friendly. It is a kindle inside a kid proof case. You have to set up child locks, etc. My biggest complaint is most of the games that are available you have to be connected to the internet. I wanted something to take to church, in the car, etc.","Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",negative,disappointed toddler friendly kindle inside kid proof case set child locks etc biggest complaint games available connected internet wanted something take church car etc,3
5,"I have owned several kindles. I don't know what I do to them, but they tend to die rather quickly. Thank goodness for Best Buy's extra protection. The last two that quit on me were replaced quickly and effortlessly. Excellent customer service as well!","All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,owned several kindles dont know tend die rather quickly thank goodness best buys extra protection last two quit replaced quickly effortlessly excellent customer service well,3
4,Great stuff to have. It is a good tool to help your kids go out and find knowledge! And this does help. Wanting knowledge should still be encourage.,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,great stuff good tool help kids go find knowledge help wanting knowledge still encourage,3
5,"I bought this for my wife because she plays a lot of games along with my grandson, this is perfect to download all the games they want without taking up space on her iPad.","All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",positive,bought wife plays lot games along grandson perfect download games want without taking space ipad,3
5,"Bought this tablet for our 2 year old. She loves to watch videos of nursery rhymes and Bubble Guppies. I can finally get some housework done without interruption. So user friendly, even a 2 year old can figure it out!","Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",positive,bought tablet 2 year old loves watch videos nursery rhymes bubble guppies finally get housework done without interruption user friendly even 2 year old figure,3
